scr,ncr_avg,ncr_r1,dist_x_avg,dist_x_r1,dist_f_avg,dist_f_r1,dist_c_avg,dist_c_r1,dist_f_c_avg,dist_f_c_r1,dist_f_dist_x_avg,dist_f_dist_x_r1,dist_c_dist_x_avg,dist_c_dist_x_r1,dist_f_c_dist_x_avg,dist_f_c_dist_x_r1,uhv_ss_avg,uhv_ss_r1,nuhv_avg,nuhv_r1,uhvd_avg,uhvd_r1,hv_ss_avg,hv_ss_r1,nhv_avg,nhv_r1,hvd_avg,hvd_r1,bhv_avg,bhv_r1,nrfbx,nncv_avg,nncv_r1,ncv_avg,ncv_r1,bncv_avg,bncv_r1,sup_avg,sup_r1,inf_avg,inf_r1,inc_avg,inc_r1,lnd_avg,lnd_r1,nfronts_avg,nfronts_r1,H_max,eps_s,m0,eps05
0.901,0.5130240896358542,0.7117247102716842,0.022048931395512054,0.0,0.013395085639944692,0.23747914861632494,0.01754393332519905,0.4837375847983905,0.026841133051573145,0.4998223067350958,0.6071036436200137,0.19266674934064493,0.8012269633187158,0.4863377469108043,1.222380398183733,0.49364984498372255,0.33970631261316686,0.8080726053242531,0.3526969570726251,0.8150655370593025,0.012990644459458259,0.31586413401755,,,,,,,,,0.0,0.2051993170726381,0.7994472490775592,0.20349835063880536,0.7773114449493029,0.18846627548094763,0.7892607262772644,0.5010676725984972,0.0,0.49893232740150273,0.0,0.24028647961448274,0.6400695855855856,0.24028647961448274,0.6400695855855856,1.240286479614483,0.6400695855855856,0.7770414601531441,0.4974974974974972,0.4901946189810361,-1.22022022022022
0.908,0.6557271222616845,0.669689076819443,0.02211792516076935,0.0,0.015481426436656098,0.2658263913094829,0.013923383613355267,0.3463954517543062,0.02486558271154308,0.40671181458963257,0.7001247227886794,0.2710738907771726,0.6273594151004094,0.3481220824300975,1.1223725523060841,0.4181035596187207,0.2667531780301992,0.6383425105820312,0.27701534549300955,0.652887191796899,0.010262167462810279,0.37847857660274803,,,,,,,,,0.0,0.30495023353672746,0.8040883602888182,0.3048567375556712,0.7431732975950738,0.2936775648990667,0.7968100291957747,0.47963112950850767,0.0,0.5203688704914924,0.0,0.3133925274987052,0.6569650441949667,0.3133925274987052,0.6569650441949667,1.3133925274987053,0.6569650441949667,0.8078598039245923,0.4294294294294293,0.4456559742503517,-1.144144144144144
0.9026,0.6411460417045524,0.4911725518186887,0.022133415997608544,0.0,0.012572319617494828,0.19761210253287823,0.018775492314667012,0.2850803016622438,0.027441689871992997,0.2425125737113404,0.5683221762759908,0.20745140875056264,0.85144545751818,0.2857583632380369,1.2427223260877729,0.24831199529110387,0.29507128563508556,0.6172533751773897,0.30462872686397446,0.6140729579160743,0.009557441228888986,0.1923095207657016,,,,,,,,,0.0,0.2937857048690107,0.6745038685952149,0.2954092311207532,0.6219731638495751,0.2778411327593158,0.6899427469747884,0.5007925631030281,0.0,0.49920743689697195,0.0,0.3190836750864909,0.4787055794605724,0.3190836750864909,0.4787055794605724,1.3190836750864907,0.4787055794605724,0.7744915885181248,0.5255255255255252,0.5272198688282916,-1.2002002002002
0.9114000000000001,0.6617686747352426,0.5472068767991936,0.022164664308227187,0.0,0.012825462469299054,0.25071634324540637,0.01521122332936312,0.4630852357025515,0.024232844179305678,0.39721930611512835,0.5753849737412331,0.24584582376151182,0.6871266115639478,0.4748215760232547,1.0908684101746302,0.3932306708130137,0.3041943241060347,0.575012073592811,0.3133476994433864,0.5768423017925265,0.009153375337351716,0.29299650628566976,,,,,,,,,0.0,0.28947123792482127,0.7644876493308007,0.2924296776943276,0.732342082120567,0.2752520514949393,0.7457010844975105,0.48382344412693695,0.0,0.5161765558730631,0.0,0.2995329834418769,0.43365326684864963,0.2995329834418769,0.43365326684864963,1.2995329834418767,0.43365326684864963,0.791828382337459,0.4854854854854853,0.49350510526041874,-1.124124124124124
0.915,0.6492373687489966,0.6438135112006577,0.022095528357903876,0.0,0.013895460171422416,0.3208994079222518,0.027853180106336396,0.194666885677857,0.03693631666652294,0.2825150362790285,0.6284647286323055,0.3113855529543429,1.273910932871985,0.19643850077867858,1.6829670705419146,0.28038690932282495,0.30520678922757394,0.7841361891161781,0.3158040006292138,0.7863761584609384,0.01059721140163983,0.39790831317325426,,,,,,,,,0.0,0.2702119101918982,0.6926793054579087,0.26949959559021297,0.5987506048910852,0.24343421469643917,0.6203423067960647,0.5341909310582887,0.0,0.46580906894171126,0.0,0.30717074175441167,0.5144495252226295,0.30717074175441167,0.5144495252226295,1.3071707417544116,0.5144495252226295,0.8022990401591128,0.5055055055055053,0.44502159240825606,-0.9359359359359356
0.9004000000000001,0.6694325665450103,0.5144163003498415,0.02206096556008031,0.0,0.009971547476840283,0.2264830893346502,0.010619974227087024,0.26471564992544827,0.017400249654379352,0.2245679232368968,0.4528047009717686,0.22961850886237314,0.48047453469150153,0.26941698252486634,0.7884455730157265,0.29096163884139215,0.3143689332344861,0.7001321849241411,0.3220814686096305,0.6827816519157541,0.007712535375144334,0.2813927067616387,,,,,,,,,0.0,0.2587555919211697,0.838646165671698,0.258685671446609,0.8379034825041851,0.2479313061360565,0.8155654772327926,0.5027783632556087,-0.05442684691059927,0.4972216367443913,-0.05442684691059927,0.30506428768898114,0.47886771993845806,0.30506428768898114,0.47886771993845806,1.305064287688981,0.47886771993845806,0.7542184390544302,0.5015015015015013,0.35699151673247914,-1.1361361361361362
0.9256,0.6998596013844134,0.47355187243491564,0.022137848016989637,0.0,0.012223020177005984,0.1047502077087021,0.02003030196338868,0.39964230456843564,0.028209018223379588,0.3877715573460689,0.5497902136477841,0.14922668601786787,0.901923318110956,0.4073507887365787,1.2706775885798716,0.39565782788909337,0.2834260830669108,0.6483410753908785,0.2913214403153079,0.6567331026460408,0.007895357248397109,0.27084042676963915,,,,,,,,,0.0,0.2944954986444549,0.7067633014172844,0.2936844345685787,0.6764934431283612,0.2813298644059197,0.7022864075929424,0.5117855859012344,0.0,0.48821441409876576,0.0,0.3432810677306308,0.4260635713070444,0.3432810677306308,0.4260635713070444,1.3432810677306306,0.4260635713070444,0.8107461128981439,0.5535535535535534,0.47357915893630176,-1.088088088088088
0.8936,0.6030005546287899,0.686722629937034,0.02228313733253451,0.0,0.013362176645135023,0.17632143259724717,0.02335990501340357,0.4353096941507794,0.03212143688261769,0.37558912746821493,0.5981314886765711,0.18107602757103272,1.0491532223949185,0.43876076242528567,1.4405373199239508,0.378320705400664,0.29422399534376,0.6738686914239469,0.304431907512534,0.6855752741378216,0.01020791216877411,0.38192894685310164,,,,,,,,,0.0,0.3141872415004928,0.7617488367535824,0.3128270925554879,0.681504825704563,0.2891315900270041,0.762580038143798,0.49437315766293644,0.045541079682436675,0.5056268423370636,0.045541079682436675,0.28020344137659725,0.6774798176067568,0.28020344137659725,0.6774798176067568,1.2802034413765973,0.6774798176067568,0.8215411605895815,0.5335335335335333,0.5156102903445775,-0.8518518518518515
0.9096,0.6366791690088148,0.6869566780112749,0.02214819249457705,0.0,0.011385514039807431,0.13980560005299725,0.021319649231787842,0.3969500705874131,0.029194678918075655,0.43280858672457106,0.5155452121969989,0.19328693903365704,0.9657644084565741,0.44148762452333906,1.3225858486202346,0.4386493918306639,0.34026394784534564,0.757904978763465,0.3494957428412448,0.7569468613682098,0.009231794995899134,0.3581521113047707,,,,,,,,,0.0,0.3058700437188385,0.8393958854562229,0.30596479542484206,0.8002457733080421,0.2849129517212292,0.8193289086388779,0.5119899337223592,0.0,0.48801006627764076,0.0,0.28042682241080197,0.6705498627486196,0.28042682241080197,0.6705498627486196,1.2804268224108017,0.6705498627486196,0.7667263952961682,0.4934934934934933,0.4167537493601549,-1.0040040040040037
0.9280000000000002,0.6856976522679953,0.6736093329756023,0.02206000804640233,0.0,0.013909481702963683,0.20429878267804868,0.016522476000544413,0.37584249275834936,0.02621972328926303,0.3166739944942475,0.6302574628141606,0.26757916296389195,0.7462872987695579,0.38076691156608844,1.1865558355474854,0.3958239597442966,0.2937621475022719,0.60494335448955,0.3030080260395046,0.6050503792824217,0.009245878537232577,0.27672670837373986,,,,,,,,,0.0,0.2677703373874295,0.6364634477232629,0.2641020700387644,0.6476404133579229,0.25271874108181414,0.6575582636733179,0.5090114150033211,0.0,0.49098858499667897,0.0,0.36241818420136446,0.5624816194651242,0.36241818420136446,0.5624816194651242,1.3624181842013647,0.5624816194651242,0.7977569858086365,0.3253253253253252,0.41352686025454444,-1.2202202202202197
