scr,fsr,corr_obj_min,corr_obj_max,corr_obj_range,skew_avg,skew_min,skew_max,skew_rnge,kurt_avg,kurt_min,kurt_max,kurt_rnge,mean_uc_rk,std_uc_rk,min_uc_rk,max_uc_rk,skew_uc_rk,kurt_uc_rk,mean_cv,std_cv,min_cv,max_cv,skew_cv,kurt_cv,piz_ob_min,piz_ob_max,piz_ob_f,PFd,PFCV,PS_dist_max,PS_dist_mean,PS_dist_iqr,PF_dist_max,PF_dist_mean,PF_dist_iqr,hv_est,uhv_est,hv_uhv_n,GD_cpo_upo,upo_n,po_n,cpo_upo_n,cover_cpo_upo_n,dist_c_corr,corr_obj_cv_min,corr_obj_cv_max,corr_obj_uc_rk_min,corr_obj_uc_rk_max,corr_cv_ranks,rk_uc_mdl_r2,rk_uc_range_coeff,cv_mdl_r2,cv_range_coeff,H_max,eps_s,m0,eps05
0.0,0.0,-0.8501188061024796,0.626678257974005,-1.4767970640764845,-1.167676499260035,-5.614768903355825,3.804882398992182,9.419651302348006,19.3045882021358,-0.20714906365938424,54.38573436830515,54.59288343196454,1.6608,0.8665237215448865,1,7,1.4123700937825387,2.253030923204359,0.00021618267710688216,0.009587502141779405,2.3857366567737104e-07,1.0544902541067012,106.88917012486952,11703.59902958715,8e-05,0.982,0.168912,0.027301153630513896,0.00025521258015886853,1.3492793045807825,1.3492793045807825,0.0,0.19114027524439106,0.19114027524439106,0.0,0.0042496168863977194,0.09216284003556101,0.04610987340188308,0.0,0.5424,0.00016,0.0002949852507374631,0.0002949852507374631,0.09988840832778467,-0.29372655116721313,0.2978421260052197,0.0,0.20870731567452788,0.9009599425839433,0.12768001955278585,-0.04629782356762702,-4.5219170007104736e-05,6.179703158808256,0.8496745296780832,0.4454454454454452,0.6490638502160345,-1.5765765765765765
0.0,0.0,-0.8536216333577038,0.6368416241379946,-1.4904632574956984,-0.8877598027924597,-4.624791403360422,4.322970721340606,8.947762124701027,17.00636174496149,-0.25196541739042955,35.533401432527526,35.785366849917956,1.64936,0.8522978296346883,1,7,1.3786646513775336,1.9682633828286562,0.00014836908912057204,0.002163885820120678,1.255672721809139e-06,0.1702774785891436,61.85928770823183,4379.49889923652,8e-05,0.98352,0.169984,0.028224004545896526,0.0003181831399871342,,,,,,,0.002217896836226104,0.08562407864548938,0.025902723524873123,0.0,0.54544,8e-05,0.00014667057788207686,0.00014667057788207686,0.13618099046925436,-0.3011802470567696,0.30490310080511146,0.0,0.21873693894616608,0.900350251757538,0.1328094884376284,-0.05001866623768747,0.0017254861313625858,1.728070953829897,0.8410212940388924,0.4654654654654652,0.6485837734037446,-1.5765765765765765
0.0,0.0,-0.8476306021115565,0.630965447388707,-1.4785960495002635,-1.0583488318605228,-5.179361215723655,3.989667660550518,9.169028876274172,17.612814608901857,-0.1957747548815778,42.793389671796675,42.98916442667825,1.66032,0.8713079235264649,1,7,1.4227929928444973,2.17800410190163,0.00018312948019986541,0.0031254165418292427,5.964341641934276e-08,0.19028056590497117,48.50732771276951,2635.8283108713144,0.00024,0.98576,0.1692,0.027419907277122454,0.000146616335058414,,,,,,,0.006464390014203186,0.09007783533697805,0.07176449112059728,0.0,0.54408,8e-05,0.00014703720041170417,0.00014703720041170417,0.09793613944023129,-0.3131555443212515,0.3224076807420223,0.0,0.2033033935364735,0.900852472630779,0.12725593518397815,-0.07888808397900038,0.0013804375306483152,1.250617259533732,0.8458829898953151,0.4454454454454452,0.6469035045607298,-1.5765765765765765
0.0,0.0,-0.860638747853289,0.6391743833690522,-1.499813131222341,-1.0942733168790728,-5.545200076194989,4.037760964695368,9.582961040890357,19.04425076193553,-0.19528395772684526,47.7615169063755,47.95680086410234,1.6472,0.8537986647916476,1,7,1.4004221567871356,2.0963665277453742,0.00021287336156082474,0.009115731282675347,3.4810211525899545e-06,0.9971320918891212,105.20749047425976,11449.436872274084,0.00032,0.98832,0.170176,0.02726910442773717,0.00022392726836069555,,,,,,,0.004528417661432624,0.08858236261397416,0.051120985349720746,0.0,0.54744,8e-05,0.00014613473622680112,0.00014613473622680112,0.16650987731219125,-0.31732908796447423,0.3152356069327596,0.0,0.2073998260902915,0.9007168000926311,0.12544757739290247,-0.10918099154572958,0.00037184094475761764,7.204860411782569,0.8438425483968391,0.3053053053053052,0.6458633381341015,-1.5765765765765765
0.0,0.0,-0.8530800019871289,0.6374447067955502,-1.490524708782679,-1.1327926483249378,-5.266063746751559,3.7462261742865226,9.012289921038082,17.343681962127544,-0.21800158571013029,45.11418935960349,45.33219094531363,1.66248,0.858324093568391,1,6,1.32235408409197,1.5863184573508518,0.0001398875883165769,0.0015447641748073861,1.4196238737151309e-06,0.08381349602739811,38.74047245590449,1771.7395293703196,0.00016,0.97768,0.169088,0.027382746012051807,0.000184352632553728,,,,,,,0.0040724727601662925,0.08807994436296597,0.046236095965094655,0.0,0.53856,8e-05,0.00014854426619132502,0.00014854426619132502,0.1577633570816215,-0.304073897120217,0.3093444123395583,0.0,0.22373781477874327,0.8998471879288713,0.1337722816660748,-0.04243083596729602,0.000981055720667534,0.8652324122618847,0.8423473239249584,0.34534534534534517,0.6463434149463915,-1.5765765765765765
0.0,0.0,-0.8534314083760227,0.638311405491657,-1.4917428138676798,-1.3015710395335653,-7.11825834847062,4.523810374015883,11.642068722486503,31.84428122088277,-0.17811319311362261,104.6647404305377,104.84285362365132,1.6756,0.8860500211613338,1,7,1.4332201693623388,2.4063691805591727,0.00016864222236274756,0.0043353422569692174,1.3841079794317313e-07,0.34769334828199566,73.22913168595025,5597.919330957026,8e-05,0.98864,0.167568,0.028187269228939514,0.00013704080708299273,,,,,,,0.0041263457413440955,0.09087380511424337,0.04540742776377195,0.0,0.5396,8e-05,0.00014825796886582654,0.00014825796886582654,0.08937010297708867,-0.30041384984328867,0.3047234073320866,0.0,0.23907369930747943,0.8977571958338488,0.1315846416775639,-0.045359439189705975,-0.0001498347403761091,0.24450061122074596,0.8469636261219459,0.34534534534534517,0.6511441830692911,-1.5965965965965965
0.0,0.0,-0.8551720854496906,0.6353692615854674,-1.4905413470351578,-1.194279847341494,-5.6800308793054874,3.793982966880133,9.47401384618562,19.004078792941705,-0.16758163732472386,52.56938976417909,52.736971401503816,1.67752,0.8731131940361455,1,7,1.3020498528102684,1.528156588674336,0.00013487055484300925,0.0022240618297262897,1.4360427199018158e-06,0.22547258818850183,85.83062132167755,8475.364048245268,0.00032,0.9776,0.16728,0.027426406966554063,0.00018259865138024536,,,,,,,0.0038961897969826626,0.09153175120263976,0.04256653834096312,0.0,0.53552,8e-05,0.00014938751120406333,0.00014938751120406333,0.08917579329878908,-0.30460252064744014,0.3067694146652558,0.0,0.22175798380773026,0.8965136252223284,0.13684041419402038,-0.011945016536207276,0.00020964811550294726,0.4077083388524336,0.8431720845713301,0.32532532532532515,0.6501840294447112,-1.5765765765765765
0.0,0.0,-0.8547367528630611,0.6425426714622893,-1.4972794243253502,-1.1264235752109442,-5.877179303868343,4.248626822656429,10.125806126524772,21.680572078636654,-0.19519502126256816,58.582382782713694,58.777577803976264,1.67312,0.8630350315021981,1,6,1.297384580803504,1.5679246903098996,0.0001322837402556422,0.0013747951799398,3.6141733005634444e-07,0.08537246045221125,45.165631323334246,2490.4971245797324,0.00024,0.98792,0.167712,0.028245394554415017,0.00014196230606345974,,,,,,,0.005605159451008382,0.08836405747555245,0.06343257214687265,0.0,0.534,8e-05,0.000149812734082397,0.000149812734082397,0.11599417269551472,-0.3004681606409483,0.310359218087675,0.0,0.20712009465816672,0.8975740499554625,0.12058160384486938,-0.04671838605145695,0.00019787296495077378,-0.9366201232080692,0.8439031315825197,0.40540540540540526,0.6429028644583134,-1.5765765765765765
0.0,0.0,-0.8536265915341892,0.6379764982920737,-1.4916030898262629,-1.080817713779807,-5.41663092285874,3.949408723014983,9.366039645873723,20.33299962783345,-0.217649793747837,55.45033336661051,55.66798316035835,1.6776,0.8735549438930559,1,6,1.3564480403701709,1.8581125240157368,0.00018785246055285355,0.0032476889943757886,3.112443590054261e-06,0.20956950629773854,49.26832673949787,2736.1612739137854,8e-05,0.99072,0.167856,0.027786588742163724,0.00023314236017049416,,,,,,,0.005764073193729025,0.08907603053766128,0.06470958751683462,0.0,0.53264,8e-05,0.00015019525382997898,0.00015019525382997898,0.02995258401915254,-0.2992187670693041,0.3028376881118573,0.0,0.22007088575425376,0.8944030570532591,0.13166801221859936,-0.020139002011153484,0.0007649327004490836,-1.3924327166676296,0.849968754374036,0.4654654654654652,0.6512241958713394,-1.5965965965965965
0.0,8e-05,-0.8532666053247968,0.6373529698892351,-1.4906195752140319,-1.1256955132084436,-5.518926982702441,3.8043501018191392,9.32327708452158,17.860709609157286,-0.1768142654611089,50.06023465902743,50.23704892448854,1.66104,0.8725514989959047,1,7,1.4161112068376063,2.1721243166964976,0.00019966560003046273,0.0066645921482380065,0.0,0.6339674786786702,83.21695597518746,7344.263874956848,0.0004,0.97952,0.168768,0.02760726840449571,0.001353078333283615,,,,,,,0.005911656729552358,0.08774136719625358,0.06737593587218203,0.0,0.54512,8e-05,0.000146756677428823,0.000146756677428823,0.16764254378574428,-0.30556479879350273,0.3137970350110895,0.0,0.21630661202857518,0.8994272018633638,0.1208998644986563,-0.03480187070054985,-6.440624999037858e-05,3.8042271658358167,0.8452064823480004,0.34534534534534517,0.6551448231717075,-1.5765765765765765
