scr,ncr_avg,ncr_r1,dist_x_avg,dist_x_r1,dist_f_avg,dist_f_r1,dist_c_avg,dist_c_r1,dist_f_c_avg,dist_f_c_r1,dist_f_dist_x_avg,dist_f_dist_x_r1,dist_c_dist_x_avg,dist_c_dist_x_r1,dist_f_c_dist_x_avg,dist_f_c_dist_x_r1,uhv_ss_avg,uhv_ss_r1,nuhv_avg,nuhv_r1,uhvd_avg,uhvd_r1,hv_ss_avg,hv_ss_r1,nhv_avg,nhv_r1,hvd_avg,hvd_r1,bhv_avg,bhv_r1,nrfbx,nncv_avg,nncv_r1,ncv_avg,ncv_r1,bncv_avg,bncv_r1,sup_avg,sup_r1,inf_avg,inf_r1,inc_avg,inc_r1,lnd_avg,lnd_r1,nfronts_avg,nfronts_r1,H_max,eps_s,m0,eps05
0.0,0.0,0.0,0.025615583448952445,0.028013240896206826,0.0097464290403587,0.8508287975350098,6.259961946505843e-05,0.7119728060697845,0.009788237670517513,0.8477205762877105,0.3805050794081814,0.8513923257927264,0.0024656924752553882,0.7121171593351787,0.3821574045344711,0.848294699910331,0.003630475845387533,0.9772911998170514,0.004049415683580294,0.9762176448994083,0.0004189398381927607,0.7586698562289744,0.0036184372188495834,0.6776329657871666,0.003888507346030261,0.6955783750313967,0.0002700701271806778,0.12122309688285354,0.003888507346030261,0.6955783750313967,0.19273668942857747,3.774846124160265e-05,0.7334208590071193,3.271955490369095e-05,0.6634782922031943,2.3653641260630344e-06,0.9784411308229298,0.4828975609756097,0.037643351048408324,0.48205121951219515,0.028588548182083943,0.05944146341463415,0.7634103808385988,0.024390243902439025,0.0,0.9478829268292681,0.8942061791989477,0.7034295943180199,1.7207207207207211,0.507815631262525,-0.5695695695695694
0.0,0.0,0.0,0.025625574144305913,0.026454434394314153,0.010099651915611001,0.8228204673611487,3.4507057645601305e-05,0.6974171696473099,0.010114475733423656,0.8206379124615596,0.3937716363717902,0.8228248629390912,0.0013494293004682899,0.6975325520493104,0.39435243408845194,0.8206049793280252,0.0035796093765449954,0.9739275536057097,0.004010946715286501,0.9732196922373275,0.00043133733874150545,0.752070880499738,0.0035404431459049764,0.7524026177413684,0.003778616121762511,0.8857882435410087,0.00023817297585753446,0.29366921633891246,0.003778616121762511,0.8857882435410087,0.1587083187911641,2.6254737521505364e-05,0.7145651624155475,1.577572474013488e-05,0.6191204851262425,2.244955607469159e-06,0.9718098237472097,0.4801,0.06111470361157906,0.4801146341463414,0.0069566899483932566,0.06417560975609757,0.6947246184942489,0.024390243902439025,0.0,0.9311073170731705,0.824503721334605,0.6777532185461043,1.6766766766766767,0.49769539078156316,-0.4394394394394393
0.0,0.0,0.0,0.02562554532528134,0.042967121028844465,0.00946185517736026,0.8334248641426998,0.00014464039698188278,0.732441058938946,0.009582660954000635,0.8307094116160247,0.3690091707912563,0.8338445804521954,0.005741559594821641,0.7326256377619662,0.373822071473475,0.8311535924702256,0.0035485191750262504,0.9750142278551095,0.003956316257585133,0.9715340723489018,0.00040779708255888274,0.7400992134418987,0.0029916553600594985,0.7959135240061587,0.003202202069113659,0.8185760298360508,0.00021054670905416061,0.1101998546958314,0.003202202069113659,0.8185760298360508,0.165209801546283,0.00012781672398782002,0.7414951349459102,2.463283604756014e-05,0.6534568893658863,2.3513757564775447e-06,0.9739601087797565,0.47864878048780496,0.05744219248479895,0.487209756097561,0.025426256687318,0.058531707317073176,0.6997812755496757,0.024390243902439025,0.0,0.9440170731707316,0.91453239461899,0.6777905039834903,1.8068068068068073,0.5020040080160321,-0.45145145145145127
0.0,0.0,0.0,0.025622483101560713,0.03720679557312824,0.009659012597705794,0.8465783783783782,3.8498165620963094e-05,0.6880429796563334,0.009676140531067936,0.8449397329192919,0.3768441731075328,0.8470735452887757,0.001501962839427735,0.6883094006996877,0.3775120791184283,0.8454291550067101,0.003445485176440824,0.9772099706921347,0.0038392531403474497,0.9763461926856716,0.00039376796390662525,0.7721817617216413,0.0040414131555770675,0.6955571093127659,0.004364971163412565,0.7067830629632699,0.00032355800783549803,0.34784655383508295,0.004364971163412565,0.7067830629632699,0.36316147979412555,2.675821973331476e-05,0.6842193362671625,1.920530272572546e-05,0.5836823174635617,2.145083936983334e-06,0.9744960262514797,0.478329268292683,0.05942791182830119,0.4922341463414634,0.03362238041071763,0.0538268292682927,0.635116825676834,0.024390243902439025,0.0,0.9548097560975606,0.8822704178586974,0.6937894815061482,1.7467467467467468,0.5100200400801602,-0.5355355355355353
0.0,0.0,0.0,0.025622958151545295,0.014493189381766533,0.009737527676164938,0.8375419692237326,5.458527559707826e-05,0.7369303889857095,0.0097711150990978,0.8351632321700455,0.38008386639678954,0.8378622205371704,0.0021215925507744446,0.7370253302498759,0.38138550369563473,0.835512734778867,0.0034448391058148967,0.9774207478019099,0.0038395102069102224,0.9764627356815734,0.0003946711010953256,0.7564413824646288,0.0035462420832548477,0.8465542635218323,0.0038241928615476936,0.7259459413711408,0.0002779507782928452,0.3319078580249031,0.0038241928615476936,0.7259459413711408,0.17729022234309175,4.558053169469589e-05,0.764793475740973,1.691342763292505e-05,0.6610750332135313,2.3913413284964887e-06,0.975939683058517,0.47735609756097563,0.03553699663757288,0.4944902439024391,0.007495346577786376,0.052543902439024404,0.7575927374587488,0.024390243902439025,0.0,0.9581804878048776,0.9019339026130275,0.6873295806034725,1.7887887887887892,0.5091182364729459,-0.5515515515515513
0.0,0.0,0.0,0.025619751741534996,0.029745849657272498,0.009782170424662886,0.8241176924419407,5.6839361076392204e-05,0.6905643816778498,0.009818581171838611,0.8189366516817417,0.3819017751349166,0.8246750329487803,0.0022168459590487964,0.6906972459403689,0.3833208146245319,0.8195598379943068,0.003320264004958583,0.9739491282866032,0.0037014665848514768,0.9725785035536537,0.0003812025798928942,0.7394709418837674,0.0040080734622198275,0.6949032774331836,0.004341686917003393,0.7100667585710451,0.000333613454783566,0.3156916778209617,0.004341686917003393,0.7100667585710451,0.22871274338610004,4.29042540511882e-05,0.7006370047296865,2.135679789419861e-05,0.6318336488664004,2.1185328473095625e-06,0.9730245781624445,0.47625365853658536,0.06425697309269186,0.48518536585365857,0.021316909075242037,0.06295121951219514,0.7433243770315453,0.024390243902439025,0.0,0.9298707317073166,0.925832211841961,0.6990522100839507,1.7927927927927931,0.5091182364729459,-0.4834834834834833
0.0,0.0,0.0,0.02561746287624366,0.05080029006962874,0.010245568660100535,0.8479069008888647,4.401626674122894e-05,0.7389672266314985,0.010267800770810643,0.8456198234306449,0.3999093968097853,0.8484003983943863,0.0017183178282877346,0.7391877193221059,0.4007764777091659,0.8461167379804653,0.003594703136105687,0.9795343142741938,0.004019322445241247,0.9778186017681005,0.00042461930913555965,0.7743182280476868,0.0035926334989961582,0.5755224944692144,0.0038269025284232996,0.5882067077349428,0.00023426902942714096,0.10057461798822298,0.0038269025284232996,0.5882067077349428,0.3081741365226639,3.004563227585657e-05,0.758115791913393,2.172078860128401e-05,0.6548912664618053,2.2628858184801842e-06,0.9695356196838263,0.4871975609756098,0.009428713067113405,0.49153170731707324,0.0,0.045660975609756106,0.7530566136547853,0.024390243902439025,0.0,0.9719414634146339,0.8966630301108353,0.7052056300318904,1.7227227227227229,0.5186372745490982,-0.5475475475475473
0.0,0.0,0.0,0.025619321763839492,0.042872800255164975,0.009734204874312213,0.844351978431337,3.485820007679024e-05,0.7515299715702952,0.009750094177113817,0.842246712042704,0.37986469060904643,0.8450876588010855,0.0013632375896344417,0.7517472381306798,0.3804875060947108,0.8429625437060304,0.003399736188683582,0.9760041981861619,0.003793103086329861,0.97432201459977,0.0003933668976462787,0.7429621814198968,0.0035523115656280815,0.6571055572453189,0.003777873072786426,0.6586381752953018,0.00022556150715834323,0.08820044846988914,0.003777873072786425,0.6586381752953018,0.27832199900744936,2.8497745616676462e-05,0.7646194824348258,1.3638351611782344e-05,0.6646575386253948,2.0845606986811156e-06,0.9722939511660291,0.4803048780487805,0.05266030640836976,0.4827219512195122,0.00643590791545115,0.06136341463414635,0.7572818710946156,0.024390243902439025,0.0,0.932682926829268,0.9284788345101772,0.6882064619321493,1.730730730730731,0.5013026052104208,-0.5235235235235234
0.0,0.0,0.0,0.025619543647541338,0.028976870257030572,0.009501680590093492,0.8386290719577291,3.36252509195516e-05,0.6996792582889036,0.00951607377166113,0.8372387044358988,0.3709090080406885,0.8394883460614923,0.0013124509495748451,0.6999426253027878,0.37147006261396304,0.8381557734086791,0.0034619384952412346,0.9773356490759296,0.003857364294650578,0.9753718403774515,0.0003954257994093433,0.760059522047097,0.003915515695525091,0.7725937837144102,0.004209948905656346,0.7610620880978292,0.000294433210131255,0.1836402937162326,0.004209948905656346,0.7610620880978292,0.2710640176286808,2.5192647819828616e-05,0.7196037169673276,1.580132567949013e-05,0.6394394410826681,2.2017122850839202e-06,0.9740904441874948,0.4793658536585365,0.021879799070906345,0.49278048780487804,0.006651217058575435,0.0522439024390244,0.7446079094302284,0.024390243902439025,0.0,0.9542926829268289,0.9194790541927846,0.685584676883276,1.7367367367367368,0.517935871743487,-0.5875875875875873
0.0,0.0,0.0,0.025625824408906855,0.04238431457509613,0.009787545870329189,0.8255022669964551,3.6674176636452326e-05,0.7070362502605165,0.009802630176844834,0.8230960455445423,0.3817467280321467,0.8260101957669091,0.00143112999826967,0.7071947366692564,0.3823348980378284,0.8237125831242063,0.00348738936908241,0.9798851444631002,0.003893816667966044,0.9784385347271117,0.0004064272988836346,0.774469910391353,0.0034143140372363528,0.7467146615504041,0.0036610676968363586,0.728607131621221,0.00024675365960000607,0.30700595472857223,0.0036610676968363586,0.728607131621221,0.24928225362071296,2.5717849665757004e-05,0.707932830105089,1.8319173154359685e-05,0.6066149306105417,2.163995783543346e-06,0.9724734484763541,0.4821,0.05178707010102431,0.48596341463414633,0.01611755125387474,0.05632682926829269,0.645383265818612,0.024390243902439025,0.0,0.9491024390243898,0.8762348984299875,0.6811855627574026,1.720720720720721,0.5020040080160321,-0.4614614614614612
