scr,fsr,corr_obj_min,corr_obj_max,corr_obj_range,skew_avg,skew_min,skew_max,skew_rnge,kurt_avg,kurt_min,kurt_max,kurt_rnge,mean_uc_rk,std_uc_rk,min_uc_rk,max_uc_rk,skew_uc_rk,kurt_uc_rk,mean_cv,std_cv,min_cv,max_cv,skew_cv,kurt_cv,piz_ob_min,piz_ob_max,piz_ob_f,PFd,PFCV,PS_dist_max,PS_dist_mean,PS_dist_iqr,PF_dist_max,PF_dist_mean,PF_dist_iqr,hv_est,uhv_est,hv_uhv_n,GD_cpo_upo,upo_n,po_n,cpo_upo_n,cover_cpo_upo_n,dist_c_corr,corr_obj_cv_min,corr_obj_cv_max,corr_obj_uc_rk_min,corr_obj_uc_rk_max,corr_cv_ranks,rk_uc_mdl_r2,rk_uc_range_coeff,cv_mdl_r2,cv_range_coeff,H_max,eps_s,m0,eps05
0.58856,0.0009721952167995333,0.16889142678506996,0.16889142678506996,0.0,2.438259082209979,0.3140189972640636,4.562499167155894,4.248480169891831,17.00392622484711,0.2081578984398984,33.79969455125432,33.59153665281442,68.32568539762785,36.31221012969341,1,154,0.19824404134314266,-0.844582481290499,0.2962509122832842,0.13535371905993587,0.0,0.9060453915452283,0.23834705456473457,0.33687770205837664,0.011471903558234494,0.17868948084775424,0.025763173245187634,,,1.6329590600264177,1.4244697375156266,0.14401300235233072,0.06719229398160868,0.03957087088786328,0.02411323142103779,0.4748798363448946,0.8157346603412199,0.5821498821029052,0.09528857977841222,0.0021388294769589733,0.0007777561734396267,0.36363636363636365,0.0,0.17209707019879908,0.0,0.049468636286984266,0.0,0.7711506946022588,0.9964529872070139,0.561381234071924,-680.2255749860757,0.16677799465739196,-13.336625651916655,0.8419623498338665,1.3463463463463456,0.6354794787006419,0.7457457457457454
0.5831200000000001,0.0009595087315294569,0.17383221611284144,0.17383221611284144,0.0,3.2439006359942844,0.30654890588184863,6.18125236610672,5.874703460224871,34.228395307965485,0.28561927550365107,68.17117134042732,67.88555206492367,68.07388217232777,35.56601176318676,1,149,0.15754697420524957,-0.8799291237591631,0.2970778595184759,0.13791734992772142,0.0,0.9032121859524946,0.2651123458562771,0.19405275549263123,0.021684897332565727,0.18787180963346767,0.023028209556706966,,,1.732543785385127,1.732543785385127,0.0,0.06517435768089537,0.06517435768089537,0.0,0.46923996248613126,0.7655933413169801,0.6129101928694165,0.21139757677211907,0.0017271157167530224,0.00038380349261178274,0.2222222222222222,0.0,0.09835688901316385,0.0,0.0456961205677717,0.0,0.7762243429578441,0.995131926157109,0.5753462283591748,-551.0889673787783,0.1744381653259266,-9.91585703237676,0.8354196286507649,1.3463463463463456,0.6467652140526012,0.7657657657657654
0.5878399999999999,0.00019409937888198756,0.16877307428842586,0.16877307428842586,0.0,2.4376678168886965,0.38004463082006756,4.495291002957326,4.115246372137259,16.853941092338633,0.3957139173909865,33.31216826728628,32.9164543498953,68.35093167701864,37.250191533981585,1,153,0.20866522897773834,-0.9311318493385246,0.3004553587406041,0.13699707563425179,0.0,0.9029816804937811,0.30390379634221726,0.28503324393100327,0.013198757763975156,0.17236024844720496,0.022127329192546584,,,,,,,,,0.4659011726961817,0.7921960915554591,0.5881134452221233,0.14510211356807273,0.002717391304347826,0.00019409937888198756,0.07142857142857142,0.0,0.09665982683202928,0.0,0.047855607283172064,0.0,0.8215795286900495,0.9929246003825751,0.6002721165621546,-655.3157323461852,0.18307164649582575,-8.750675897835574,0.8356953695460083,1.3463463463463456,0.6396116504854369,0.7457457457457454
0.5909599999999999,0.0017602190494817134,0.16271774013932344,0.16271774013932344,0.0,2.374948898057724,0.317775361390224,4.432122434725224,4.114347073335001,17.448078326560992,0.2753808795195334,34.62077577360245,34.34539489408292,68.0578916487385,35.98920580528017,1,157,0.21738127215068553,-0.7979424676304556,0.29928819618544417,0.13697174293449407,0.0,0.8946021323914642,0.19036618191664154,0.22504305109287426,0.020535888910619988,0.17230588695482105,0.0229806375904557,,,1.7890047043218598,1.6214812530265472,0.177337919178979,0.07726215164656135,0.05179422528237735,0.019833644752232482,0.48174710779720603,0.7724609881628751,0.6236523464349096,0.1040264310839188,0.0017602190494817134,0.000586739683160571,0.3333333333333333,0.0,0.226732336753672,0.0,0.02920928727955817,0.0,0.7954131124035553,0.9984484958299477,0.5944136434688556,-614.6931074179554,0.20379548789029145,-7.4454533907139115,0.8400984168532768,1.3463463463463456,0.6292310702406574,0.7657657657657654
0.58032,0.001143728555089592,0.17265013327221834,0.17265013327221834,0.0,2.506090215437002,0.36639301886257997,4.6457874120114235,4.279394393148843,20.16706456652391,0.31571844767173873,40.018410685376075,39.70269223770433,70.71635531833778,36.166229766285504,1,157,0.2046945336506424,-0.8145321587587748,0.2969459787904385,0.1374278594467703,0.0,0.7942130930741285,0.20747642251502826,0.178475088831767,0.020968356843309187,0.18547464735036218,0.02211208539839878,,,1.445395436887389,1.445395436887389,0.0,0.08286741839774425,0.08286741839774425,0.0,0.5165054174660656,0.7735907321205766,0.6676727060188719,0.07613422888883524,0.0009531071292413268,0.0003812428516965307,0.4,0.0,0.19580054658320145,0.0,0.035433869045862494,0.0,0.8032924672561388,0.9982293312539314,0.6091188486178285,-520.713008409883,0.1776260503341579,-6.2902349154688295,0.8448983248381151,1.3663663663663657,0.6395881006864989,0.7457457457457454
0.59016,0.0009759906304899473,0.16928423344490418,0.16928423344490418,0.0,2.632442724175825,0.34429408127855715,4.920591367073093,4.576297285794536,22.517122131146905,0.2859128396214654,44.748331422672344,44.46241858305088,71.85282061292212,36.734219661676256,1,164,0.15630496591334272,-0.7819854617117277,0.29902274896453596,0.13768205032451108,0.0,0.8353149358498879,0.2239336474809016,0.24450920282566235,0.026156548897130587,0.1813390591450322,0.022740581690415772,,,1.2958102889219099,1.2958102889219099,0.0,0.10187578194957013,0.10187578194957013,0.0,0.4560190265646918,0.7595299817227342,0.6003963471334843,0.19281542693772535,0.002537575639273863,0.00039039625219597894,0.15384615384615385,0.0,0.23075821875350355,0.0,0.0,0.0,0.790833490191598,0.9958407105615824,0.6000186015358593,-604.8667459206367,0.18022937056950383,-11.050366736821813,0.8430167743492981,1.3463463463463456,0.6457723100956845,0.7657657657657654
0.58448,0.0011551790527531767,0.18339961932123924,0.18339961932123924,0.0,2.330810090699502,0.21662210778094343,4.444998073618061,4.228375965837118,17.806301369715918,0.8889936270909362,34.7236091123409,33.83461548524997,68.49518675394687,35.469349792127964,1,149,0.15342114848958413,-0.8751933967300025,0.2967887514278977,0.13433768649385286,0.0,0.8689684209283082,0.2204026349822581,0.22127624066533125,0.0,0.17693492491336157,0.0215633423180593,,,1.7001454914532992,1.5348958104787975,0.23339751937819342,0.10349360745893436,0.06957061295492947,0.04346401954918236,0.47938964566208553,1.1962221172116787,0.40075303638383963,0.17665230619295066,0.0013477088948787063,0.0005775895263765884,0.42857142857142855,0.0,0.14779285927981117,0.0,0.0,0.0,0.7751230588598145,0.9983004035832187,0.5817474805195844,-513.8777335830416,0.1674807346234426,-8.127228364652808,0.8378340229978241,1.3463463463463456,0.6442604006163328,0.7257257257257255
0.5876,0.0013579049466537342,0.15403379475854725,0.15403379475854725,0.0,2.5951248839092544,0.4020478864810629,4.788201881337446,4.386153994856382,20.19399698855316,0.4907531875513156,39.897240789555006,39.40648760200369,69.89427740058196,36.494378295489035,1,162,0.22459918504378226,-0.8054152767009106,0.2996302106076524,0.1383745139463944,0.0,0.8336466668120489,0.186259830735349,0.13903844779479257,0.02230843840931135,0.17807953443258973,0.021920465567410282,,,1.220842532446104,1.220842532446104,0.0,0.0722208371358034,0.0722208371358034,0.0,0.4886635409617218,0.7712750454955264,0.6335788300369122,0.20129507712513958,0.0007759456838021338,0.0003879728419010669,0.5,0.0,0.18353821214866328,0.0,0.03295898187414639,0.0,0.8021937760038182,0.9990355162005757,0.5841722463316394,-615.7235792512497,0.19284434845992937,-14.122426702396364,0.8491886794868331,1.3663663663663657,0.6454492528624103,0.7457457457457454
0.58464,0.0005778120184899846,0.18511367189203498,0.18511367189203498,0.0,2.467182485300444,0.36860488727896673,4.565760083321921,4.197155196042954,17.734202848444642,0.4310357316050597,35.03736996528423,34.60633423367917,67.86113251155624,36.37315929860211,1,155,0.18922967456996795,-0.8499743809760245,0.29488964810849677,0.1359928261153786,0.0,0.998220873101155,0.23947877205902238,0.41802141444126484,0.038135593220338986,0.31529275808936824,0.047380585516178735,,,,,,,,,0.46479363857608114,0.7982039650831699,0.5822993356436802,0.06480942424541485,0.0023112480739599386,0.0001926040061633282,0.08333333333333333,0.0,0.12754113584146223,0.0,0.045854334876704234,0.0,0.8154371697665067,0.9958876397232148,0.5908317413736779,-333.96437866724557,0.17901901315360402,-5.15593912469954,0.8387351042134459,1.3463463463463456,0.6329479768786127,0.7457457457457454
0.58152,0.0013381762569298413,0.17508860218217823,0.17508860218217823,0.0,2.5126242249714696,0.2874054924982231,4.737842957444716,4.450437464946493,18.965178519561555,0.2673821837901649,37.66297485533295,37.395592671542786,69.416937488052,37.0545116053026,1,160,0.2511707414971331,-0.7771091324657089,0.29738616050149297,0.13592815342518402,0.0,0.9999883452360402,0.24196631123440024,0.3088557945091557,0.02561651691837125,0.31370674823169564,0.04616708086407952,,,1.9181207807188159,1.580048932069772,0.37057125610771857,0.08393398045883961,0.057456933461186466,0.03496163931333736,0.49239358631673685,0.7998489741328815,0.6156081988484665,0.20600940414247307,0.0011470082202255784,0.0005735041101127892,0.5,0.0,0.120419897251864,0.0,0.031257518377568586,0.0,0.8115692193067259,0.9988194870265399,0.5821278365626519,-504.0044789185341,0.17223968533728784,-11.783655724156809,0.8401904953298012,1.3663663663663657,0.6548097150506789,0.7457457457457454
