Var1,NSGAII,ECNSGAII,PECNSGAII,SRNSGAII,DCMOEAD,ECMOEAD,PECMOEAD,SRCMOEAD,ANSGAIII,CTAEA,CMOEA_MS,ToP,CCMO,PPS,MOEADDAE
NSGAII_DASCMOP5_11_M2_D2_9.mat,0.216737121854154,0.216725378443428,0.251431592795608,0.217693358442668,0.218799455158728,0.221013533212578,0.249098522092485,0.218205500778512,0.219456869266717,0.25242240423947,0.216184694685918,0.22876454192874,0.221102635646995,0.344075885475951,0.228614877302494
NSGAII_DASCMOP5_12_M2_D2_9.mat,0.154491455148624,0.154967503285672,0.179823849626306,0.155611543879692,0.161213091682881,0.161567087990402,0.182649746772999,0.157591789716344,0.156423092561337,0.179572468655545,0.154882726978782,0.163074740488667,0.157750095745865,0.308187221663449,0.164436745703358
NSGAII_DASCMOP5_13_M2_D2_9.mat,0.160795948161351,0.160832538510957,0.188736783647038,0.162297438416577,0.166440205655858,0.165768473547727,0.188040643573814,0.162883920665795,0.162047973233201,0.187552830994189,0.160864525649523,0.170928601563535,0.164863641834699,0.271889263509011,0.17068923509711
NSGAII_DASCMOP5_14_M2_D2_9.mat,0.169501343200715,0.169569787382634,0.199927501637997,0.170638883662898,0.175366897022228,0.17619323993256,0.200111628554188,0.172096153970635,0.17137776780671,0.198823204109448,0.170002056967181,0.18072411571505,0.173788758380256,0.387956069125677,0.180756908615383
NSGAII_DASCMOP5_15_M2_D2_9.mat,0.086980644915374,0.086808077865702,0.103118826231847,0.087256325369137,0.089526792993337,0.089721742444559,0.101965210421888,0.088251755069152,0.087625643858194,0.101039291283861,0.086977171567789,0.092433890971501,0.088759094206037,0.197334562642166,0.093177212862446
NSGAII_DASCMOP5_1_M2_D2_9.mat,0.07548609893569,0.076114985306973,0.184243151401027,0.076398802033996,0.079720524865877,0.08024211045848,0.17986960073026,0.07631805896649,0.078549886378987,0.186665003629851,0.075790045368126,0.100561851217928,0.078817288781322,0.362529201375224,0.092839430939945
NSGAII_DASCMOP5_2_M2_D2_9.mat,0.003562973778022,0.004015086837559,0.062747521079433,0.003560181306139,0.008961174674482,0.008817213568574,0.065237610605196,0.003786724437871,0.004503854391768,0.069621049944142,0.003463336056679,0.019360494605749,0.004407010960362,0.244650881306969,0.012762099703992
NSGAII_DASCMOP5_3_M2_D2_9.mat,0.016918544092409,0.016932916936659,0.086623600745083,0.016954583071939,0.019513802385138,0.019416795556279,0.085347883213433,0.017556044637522,0.019088950038868,0.081404301971593,0.016960687090993,0.034722894712423,0.018405543045232,0.212948768880216,0.029113455948437
NSGAII_DASCMOP5_4_M2_D2_9.mat,0.020216310416701,0.020597358630687,0.121293930269834,0.020363905670243,0.024339112315764,0.024651570748889,0.112698647645971,0.02157629410466,0.022755681340793,0.122198904429636,0.02010272250522,0.044293613715402,0.022842459942812,0.345849179838879,0.043802199551405
NSGAII_DASCMOP5_5_M2_D2_9.mat,0.01163438597401,0.011662424010432,0.0809597364999,0.011467405530873,0.014332596479834,0.014651315409323,0.079689968819544,0.012249362375728,0.013717437972556,0.087383962667935,0.011815616508043,0.029978380106924,0.014006928536582,0.339719650391569,0.029958190345424
NSGAII_DASCMOP5_6_M2_D2_9.mat,0.087857111509699,0.088432419905918,0.181707267007142,0.090285234600334,0.099454810321892,0.09660181755964,0.184089247275006,0.092141376550463,0.091818502067353,0.189894870750985,0.088394122221132,0.121351324421841,0.095595329239435,0.414254695690396,0.113762136481004
